Date,Region,AvgPrice,4046,4225,4770,SBags,LBags,XLBags,TotalBags,TotalVol,Type.Conventional,Type.Organic,Longitude,Latitude
02/04/2018,Tampa,1.32,89.59,440.31,0,6827.78,5.88,0,6833.66,7363.56,0,1,-82.452606,27.964157
02/04/2018,South Carolina,0.96,304189.26,97949.8,4065.74,200563.64,68207.94,3258.89,272030.47,678235.27,1,0,-81.163727,33.836082
02/04/2018,New York,1.83,9300.64,21428.22,814.47,61516.19,144.56,0,61660.75,93204.08,0,1,-73.935242,40.73061
02/04/2018,Indianapolis,0.79,90305.67,110035.27,12010.66,95765.52,25974.12,1351.17,123090.81,335442.41,1,0,-86.148003,39.791
02/04/2018,Charlotte,0.99,86708.74,99117.46,6476.93,208289.93,10567.88,0,218857.81,411160.94,1,0,-80.843124,35.227085
02/04/2018,Jacksonville,0.96,206007.07,24133.66,480.95,79274.34,55614.6,126.67,135015.61,365637.29,1,0,-81.655647,30.332184
02/04/2018,New York,1.28,96084.63,2250967.25,3253.28,569361.35,38734.78,1140.09,609236.22,2959541.38,1,0,-73.935242,40.73061
02/04/2018,Chicago,0.88,257095.68,1235325.42,158735.41,91953.59,59112.77,423.48,151489.84,1802646.35,1,0,-87.623177,41.881832
02/04/2018,Denver,1.51,3746.88,496.84,23.49,12101.76,89.75,0,12191.51,16458.72,0,1,-104.991531,39.742043
02/04/2018,Los Angeles,0.73,2532500.54,965716.73,93806.56,1414064.63,21441.6,43050.5,1478556.73,5070580.56,1,0,-118.243683,34.052235
02/04/2018,Harrisburg/Scranton,1.16,92062.94,211176.35,157.51,89502.17,1977.41,796.67,92276.25,395673.05,1,0,-76.890739,40.26368
02/04/2018,Dallas/Ft. Worth,0.67,855815.37,340887.07,6655.47,583353.2,86725.24,11965.09,682043.53,1885401.44,1,0,-96.808891,32.779167
02/04/2018,Albany,1.52,118.38,420.36,0,3586.22,0,0,3586.22,4124.96,0,1,-73.756233,42.65258
02/04/2018,New Orleans/Mobile,0.76,352425.87,40674.51,2373.28,114300.77,11056.46,353.33,125710.56,521184.22,1,0,-90.071533,29.95106
02/04/2018,Atlanta,1.62,384.29,4042.55,0,5731.98,1741.59,0,7473.57,11900.41,0,1,-84.387985,33.748997
02/04/2018,West,0.83,3121272.58,3294335.87,142553.21,1151399.33,2838239.39,17256.03,4006894.75,10565056.41,1,0,,
02/04/2018,West Tex/New Mexico,0.76,531469.08,368948.26,13078.2,127833.03,229786.03,925.2,358544.26,1272039.8,1,0,-106.018066,34.307144
02/04/2018,Hartford/Springfield,1.38,11605.62,345582.17,1100.67,67967.4,1438.65,256.2,69662.25,427950.71,1,0,-89.65002,39.79999
02/04/2018,Charlotte,1.89,26.28,5187.8,201.87,7613.73,244.25,0,7857.98,13273.93,0,1,-80.843124,35.227085
02/04/2018,Columbus,1.47,587.11,1186.62,0,5453.09,195.33,0,5648.42,7422.15,0,1,-82.98333,39.983334
02/04/2018,Dallas/Ft. Worth,1.37,4977.37,561.14,0,22281.2,250.51,0,22531.71,28070.22,0,1,-96.808891,32.779167
02/04/2018,Baltimore/Washington,1.59,1201.51,7408.22,85.69,32904.68,15.56,0,32920.24,41615.66,0,1,-120.740135,47.751076
02/04/2018,California,1.56,38078.53,60551.97,0,89527.66,54.82,0,89582.48,188212.98,0,1,-119.417931,36.778259
02/04/2018,Great Lakes,0.81,1410647.88,2875747.93,667141.61,1436877.51,573049.04,131300.76,2141227.31,7094764.73,1,0,-82.484612,45.052238
02/04/2018,Grand Rapids,0.88,4371.02,193222.08,143538.35,22315.79,1765.51,43708.82,67790.12,408921.57,1,0,-85.670006,42.963795
02/04/2018,Detroit,0.67,167512.7,287359.89,60027.97,266930.49,89516.48,9192.92,365639.89,880540.45,1,0,-83.045753,42.331429
02/04/2018,Buffalo/Rochester,1.18,204.51,181.6,0,4203.8,9717.8,0,13921.6,14307.71,0,1,-78.878738,42.88023
02/04/2018,Miami /Ft. Lauderdale,0.98,897435.51,118495.93,2277.74,111637.21,180761.79,63.33,292462.33,1310671.51,1,0,-80.191788,25.761681
02/04/2018,Denver,0.87,234985.26,468889.32,11698.36,88502.27,577453.53,0,665955.8,1381528.74,1,0,-104.991531,39.742043
02/04/2018,Columbus,0.73,108554.97,61748.67,5329.61,117614.03,39927.3,223.71,157765.04,333398.29,1,0,-82.98333,39.983334
02/04/2018,Boston,1.83,9.14,2504.27,3.66,20660.94,5756,0,26416.94,28934.01,0,1,-71.057083,42.361145
02/04/2018,Total U.S.,0.87,21620180.9,20445501.03,1066830.22,13384586.8,5719096.61,269450.96,19373134.37,62505646.52,1,0,,
02/04/2018,Syracuse,1.15,5795.04,77127.19,87.42,7708.12,22305.58,0,30013.7,113023.35,1,0,-76.15448,43.088947
02/04/2018,Houston,0.56,952746.89,300383.28,7990.32,1010539.42,109978.24,104.44,1120622.1,2381742.59,1,0,-95.358421,29.749907
02/04/2018,St. Louis,0.9,174119.26,7272.61,456.41,114234.23,26591.13,0,140825.36,322673.64,1,0,-90.199402,38.627003
02/04/2018,Midsouth,0.96,1259113.31,1697962.55,30102.36,2012145.29,280722.16,6367.2,2299234.65,5286412.87,1,0,,
02/04/2018,Detroit,1.32,580.19,2434.85,0,13820.72,660.11,0,14480.83,17541.66,0,1,-83.045753,42.331429
02/04/2018,Las Vegas,0.88,80027.98,212174.53,6000.36,82603.57,131899.62,276.67,214779.86,512982.73,1,0,-115.172813,36.114647
02/04/2018,Nashville,0.8,186689.66,15471.74,466.2,141976.99,45308.77,1866.89,189152.65,391780.25,1,0,-86.76796,36.174465
02/04/2018,Cincinnati/Dayton,1.69,628.58,4438.31,0,4339.23,1790.18,0,6129.41,11196.3,0,1,-84.512016,39.103119
02/04/2018,Cincinnati/Dayton,0.76,102019.45,67966.25,13825.01,165544.38,29548.07,1311.58,196404.03,380214.74,1,0,-84.512016,39.103119
02/04/2018,Chicago,1.62,313.29,32668.25,0,13975.3,0,0,13975.3,46956.84,0,1,-87.623177,41.881832
02/04/2018,Tampa,0.98,564685.19,79267.58,1096.9,91618.58,116804.65,170,208593.23,853642.9,1,0,-82.452606,27.964157
02/04/2018,Louisville,0.84,37164.18,52978,805.93,51038.21,27458.2,384.25,78880.66,169828.77,1,0,-85.7584557,38.2526647
02/04/2018,Spokane,0.98,36203.06,49563.73,560.55,21807.59,33030.13,197.71,55035.43,141362.77,1,0,-117.426048,47.658779
02/04/2018,Boise,1.8,76.84,590.46,0,492.63,1376.55,58.42,1927.6,2594.9,0,1,-116.215019,43.618881
03/04/2018,Los Angeles,1.1,985767.65,371412.09,77531.99,1144956.76,33430.29,54005.28,1232392.33,2667104.06,1,0,-118.243683,34.052235
03/04/2018,Phoenix/Tucson,1.69,2467.3,3004.72,0,9871.72,5.29,0,9877.01,15349.03,0,1,-112.074036,33.448376
03/04/2018,Louisville,1.43,13.39,1011.72,0,1959.38,2092.41,0,4051.79,5076.9,0,1,-85.7584557,38.2526647
03/04/2018,Buffalo/Rochester,1.19,13533.32,75344.69,67.47,23485.14,55219.75,540,79244.89,168190.37,1,0,-78.878738,42.88023
03/04/2018,Southeast,1.12,2956740.05,410652.92,18500.63,1016239.81,640717.65,12005.56,1668963.02,5054856.62,1,0,,
03/04/2018,Syracuse,1.42,395.14,89.31,0,721.5,1855.71,0,2577.21,3061.66,0,1,-76.15448,43.088947
03/04/2018,Pittsburgh,1.41,1054.97,10.45,0,12153.91,0,0,12153.91,13219.33,0,1,-79.995888,40.440624
03/04/2018,Detroit,1.18,89601.76,41375.29,26105.84,216775.85,13655.21,12533.52,242964.58,400047.47,1,0,-83.045753,42.331429
03/04/2018,Tampa,1.14,372631.01,48784.93,1465.95,88569.48,85746.97,153.34,174469.79,597351.68,1,0,-82.452606,27.964157
03/04/2018,St. Louis,1.32,67717.05,9189.29,437.35,69210.53,16517.88,8978.48,94706.89,172050.58,1,0,-90.199402,38.627003
03/04/2018,Chicago,1.53,109595.38,465039.55,104755.22,97377.72,42517.93,1442.67,141338.32,820728.47,1,0,-87.623177,41.881832
03/04/2018,Miami /Ft. Lauderdale,1.56,420.45,893.13,0,8935.54,1300.52,0,10236.06,11549.64,0,1,-80.191788,25.761681
03/04/2018,Harrisburg/Scranton,1.21,65788.57,130046.74,150.9,82676.57,8658.2,1770,93104.77,289090.98,1,0,-76.890739,40.26368
03/04/2018,St. Louis,1.76,982.72,2294.52,0,3054.45,526.45,0,3580.9,6858.14,0,1,-90.199402,38.627003
03/04/2018,Philadelphia,1.36,37703.03,231605.34,335.17,151599.08,20573.19,1835.55,174007.82,443651.36,1,0,-75.165222,39.952583
03/04/2018,Chicago,1.62,1107.05,35255.03,0,9654.5,10,0,9664.5,46026.58,0,1,-87.623177,41.881832
03/04/2018,Roanoke,1.07,43252.27,37048.49,245.11,73252.51,24594.18,493.34,98340.03,178885.9,1,0,-79.941429,37.270969
03/04/2018,Grand Rapids,1.01,78.5,7765.2,0,10144.07,0,0,10144.07,17987.77,0,1,-85.670006,42.963795
03/04/2018,Midsouth,1.61,4165.25,46035.81,934.06,108411.32,10703.59,0,119114.91,170250.03,0,1,,
03/04/2018,Seattle,1.43,93608.78,135422.61,571.39,143222.46,83237.67,257.39,226717.52,456320.3,1,0,-122.335167,47.608013
03/04/2018,Boise,1.79,109.72,904.11,0,526.56,1440.21,0,1966.77,2980.6,0,1,-116.215019,43.618881
03/04/2018,Orlando,1.58,361.71,1244.48,0,7341.04,1652.75,0,8993.79,10599.98,0,1,-81.379234,28.538336
03/04/2018,New York,1.69,20987.96,52637.04,92.18,59997.6,53.34,0,60050.94,133768.12,0,1,-73.935242,40.73061
03/04/2018,Buffalo/Rochester,1.38,1197.38,159.65,0,894.23,6329.37,0,7223.6,8580.63,0,1,-78.878738,42.88023
03/04/2018,South Carolina,1.44,206.2,5412.8,71.81,9893.94,883.26,0,10777.2,16468.01,0,1,-81.163727,33.836082
03/04/2018,Las Vegas,1.05,83041.34,107504.82,6520.79,93651.31,80100.96,450,174202.27,371269.22,1,0,-115.172813,36.114647
03/04/2018,Grand Rapids,1.74,2687.59,54299.89,29572.84,33939.14,7138.74,9781.5,50859.38,137419.7,1,0,-85.670006,42.963795
03/04/2018,South Central,1.41,25407.12,5094.72,0,96833.15,17329.27,0,114162.42,144664.26,0,1,,
03/04/2018,Northeast,1.65,38734.87,90401.71,108.65,168196.82,15758.3,0,183955.12,313200.35,0,1,,
03/04/2018,South Carolina,1.16,213096.65,71897.89,3953.91,119609.41,45130.39,3710,168449.8,457398.25,1,0,-81.163727,33.836082
03/04/2018,Midsouth,1.2,823140.05,1320402.53,27046.92,1172483.78,200264.2,10914.65,1383662.63,3554252.13,1,0,,
03/04/2018,Boston,1.19,20384.08,645988.55,1884.67,88147.57,27442.74,1341.11,116931.42,785188.72,1,0,-71.057083,42.361145
03/04/2018,Boston,1.92,7.84,2254.05,0,18636.4,2992.35,0,21628.75,23890.64,0,1,-71.057083,42.361145
03/04/2018,Pittsburgh,1.23,35950.34,14351.56,954.03,43202.37,26151.19,3.33,69356.89,120612.82,1,0,-79.995888,40.440624
03/04/2018,Baltimore/Washington,1.43,2360.2,6371.68,93.52,34475.37,0,0,34475.37,43300.77,0,1,-120.740135,47.751076
03/04/2018,New Orleans/Mobile,1.39,521.04,142.08,0,6275.55,527.67,0,6803.22,7466.34,0,1,-90.071533,29.95106
03/04/2018,California,1.57,34245.39,67952.25,0,136877.43,60.6,0,136938.03,239135.67,0,1,-119.417931,36.778259
03/04/2018,Charlotte,1.88,31.41,6586.88,268.25,4621.84,374.23,0,4996.07,11882.61,0,1,-80.843124,35.227085
03/04/2018,Great Lakes,1.27,753405.33,984160.83,246085.46,1303661.73,309332.66,57804.87,1670799.26,3654450.88,1,0,-82.484612,45.052238
03/04/2018,Spokane,1.6,461.71,2076.61,0,755.97,2010.72,0,2766.69,5305.01,0,1,-117.426048,47.658779
03/04/2018,Seattle,1.27,1999.5,37762.97,24.38,2489.87,114116.48,133.96,116740.31,156527.16,0,1,-122.335167,47.608013
03/04/2018,Plains,1.15,888108.56,501748.08,8144.54,627934.12,53944.75,12474.7,694353.57,2092354.75,1,0,-100.58976,37.262032
03/04/2018,Nashville,1.5,41.88,2211.37,0,6653.26,1658.67,0,8311.93,10565.18,0,1,-86.76796,36.174465
03/04/2018,Southeast,1.55,2856.11,23002.28,104.25,80786.88,15951.02,0,96737.9,122700.54,0,1,,
03/04/2018,Syracuse,1.1,7365.24,50900.41,81.18,9960.15,21393.29,0,31353.44,89700.27,1,0,-76.15448,43.088947
03/04/2018,Phoenix/Tucson,0.61,962967.9,268082.25,12934.88,266658.69,156802.31,5453.33,428914.33,1672899.36,1,0,-112.074036,33.448376
03/04/2018,Sacramento,1.18,181586.15,241036.31,1031.75,128164.6,2453.04,5672.13,136289.77,559943.98,1,0,-121.478851,38.575764
03/04/2018,Nashville,1.03,117403.93,10736.39,403.16,82516.9,30595.68,2211.66,115324.24,243867.72,1,0,-86.76796,36.174465
03/04/2018,Philadelphia,1.51,6525.07,6294.03,5.66,20498.48,4.44,0,20502.92,33327.68,0,1,-75.165222,39.952583
03/04/2018,Cincinnati/Dayton,1.02,69312.67,20912.27,9651.63,146627.38,14918.25,4519.95,166065.58,265942.15,1,0,-84.512016,39.103119
03/04/2018,Roanoke,1.78,164.06,2155.05,0,3393.22,391.56,0,3784.78,6103.89,0,1,-79.941429,37.270969
03/04/2018,Atlanta,1.08,272245.24,37136.05,1763.52,178019.66,103016.02,2371.11,283406.79,594551.6,1,0,-84.387985,33.748997
03/04/2018,San Diego,1.24,144401.02,122241.79,18028.76,165182.9,6458.18,2812.22,174453.3,459124.87,1,0,-117.161087,32.71536
03/04/2018,Atlanta,1.66,597.4,5315.48,0,9691.97,1477.15,0,11169.12,17082,0,1,-84.387985,33.748997
03/04/2018,West,0.96,2676545.9,1748192.04,118365.31,1432984.96,1379886.53,15524.02,2828395.51,7371498.76,1,0,,
03/04/2018,New York,1.23,62328.7,1324579.73,754.74,511679.31,29854.29,2298.89,543832.49,1931495.66,1,0,-73.935242,40.73061
03/04/2018,San Francisco,1.16,386100.25,426277.63,2512.69,231913.11,1286.43,3218.39,236417.93,1051308.5,1,0,-122.431297,37.773972
03/04/2018,California,1.13,2380723.98,1676629.99,116796.74,1992549.07,47126.97,81702.86,2121378.9,6295529.61,1,0,-119.417931,36.778259
03/04/2018,Baltimore/Washington,1.25,102687.68,619501.22,5269.13,256822.62,4225.31,66.67,261114.6,988572.63,1,0,-120.740135,47.751076
03/04/2018,San Francisco,2.07,9521.74,10818.1,0,4715.55,0,0,4715.55,25055.39,0,1,-122.431297,37.773972
03/04/2018,Jacksonville,1.12,129813.08,12471.8,516.79,35609.86,51397.02,96.67,87103.55,229905.22,1,0,-81.655647,30.332184
03/04/2018,Albany,1.08,12002.12,105069.57,95.62,16128.51,5941.45,283.33,22353.29,139520.6,1,0,-73.756233,42.65258
03/04/2018,Northern New England,1.35,34173.58,343496.99,1176.07,29431.43,49209,713.33,79353.76,458200.4,1,0,-71.382437,42.407211
03/04/2018,Denver,1.55,5776.81,588.5,10.66,17177.3,747.01,0,17924.31,24300.28,0,1,-104.991531,39.742043
03/04/2018,Raleigh/Greensboro,1.98,119.79,6357.72,154.02,8147.84,229.54,0,8377.38,15008.91,0,1,-78.644257,35.787743
03/04/2018,West,1.46,25990.6,71213.19,79.01,85835.17,164087.33,167.87,250090.37,347373.17,0,1,,
03/04/2018,Hartford/Springfield,1.9,622.71,19631.02,0,7354.43,0,0,7354.43,27608.16,0,1,-89.65002,39.79999
03/04/2018,Richmond/Norfolk,1.14,69170.11,83513.89,1792.21,115639.95,18714.11,288.33,134642.39,289118.6,1,0,-77.4360481,37.5407246
03/04/2018,Columbus,1.04,61462.7,17792.45,2208.68,103725.06,21557.69,784.71,126067.46,207531.29,1,0,-82.98333,39.983334
03/04/2018,Houston,0.71,701418.48,176206.5,3827.34,528247.89,91441.42,557.78,620247.09,1501699.41,1,0,-95.358421,29.749907
03/04/2018,Spokane,1.19,21571.92,26446.43,559,20795.01,25368.62,63.21,46226.84,94804.19,1,0,-117.426048,47.658779
03/04/2018,Sacramento,1.83,2391.35,3880.13,0,3340,0,0,3340,9611.48,0,1,-121.478851,38.575764
03/04/2018,Harrisburg/Scranton,1.43,659.11,396.33,20.94,17889.25,3.33,0,17892.58,18968.96,0,1,-76.890739,40.26368
03/04/2018,West Tex/New Mexico,0.88,454269.43,164856.57,9907.85,164965.35,138399.68,3535.22,306900.25,935934.1,1,0,-106.018066,34.307144
03/04/2018,Detroit,1.16,676.16,2624.4,0,20853.85,379.12,0,21232.97,24533.53,0,1,-83.045753,42.331429
03/04/2018,Richmond/Norfolk,1.43,397.48,3653.91,119.44,9479.36,523.08,0,10002.44,14173.27,0,1,-77.4360481,37.5407246
03/04/2018,Raleigh/Greensboro,1.28,88012.88,101227.44,5793.79,128111.5,7055.64,0,135167.14,330201.25,1,0,-78.644257,35.787743
03/04/2018,West Tex/New Mexico,1.54,1832.24,1905.57,0,13401.93,253.56,0,13655.49,17393.3,0,1,-106.018066,34.307144
03/04/2018,Northeast,1.22,364721.28,3542626.1,6184.77,1101807.62,291485.87,11728.88,1405022.37,5318554.52,1,0,,
03/04/2018,Great Lakes,1.33,6008.33,68134.36,0,119193.36,28755.68,0,147949.04,222950.32,0,1,-82.484612,45.052238
03/04/2018,Dallas/Ft. Worth,0.77,673535.25,263895.18,6341.68,449577.44,86867.63,20924.4,557369.47,1501141.58,1,0,-96.808891,32.779167
03/04/2018,Charlotte,1.32,67459.59,80515.46,6005.97,97703.43,7376.29,0,105079.72,259060.74,1,0,-80.843124,35.227085
03/04/2018,Louisville,1.15,22840.56,23137.75,219.31,32351.06,17796.4,828.66,50976.12,97173.74,1,0,-85.7584557,38.2526647
03/04/2018,Indianapolis,1.09,52161.49,35083.44,5581.83,99830.1,11245.17,3564.36,114639.63,207466.39,1,0,-86.148003,39.791
03/04/2018,Total U.S.,1.52,142345.03,390129.5,1225.97,831885.5,267818.31,167.87,1099871.68,1634430.77,0,1,,
03/04/2018,Indianapolis,1.23,283.05,1481.74,0,6217,2489.42,0,8706.42,10713.61,0,1,-86.148003,39.791
03/04/2018,Houston,1.37,6442.57,67.11,0,21933.32,256.66,0,22189.98,28699.66,0,1,-95.358421,29.749907
03/04/2018,Dallas/Ft. Worth,1.38,5610.19,618.5,0,20545.89,1632.18,0,22178.07,28406.76,0,1,-96.808891,32.779167
03/04/2018,Los Angeles,1.4,14856.48,27596.01,0,103108.51,47.11,0,103155.62,145608.11,0,1,-118.243683,34.052235
03/04/2018,Cincinnati/Dayton,1.68,810.62,4420.73,0,4449.27,1569.95,0,6019.22,11250.57,0,1,-84.512016,39.103119
03/04/2018,New Orleans/Mobile,1.03,190521.47,24646.65,2564,97910.59,16489.58,246.67,114646.84,332378.96,1,0,-90.071533,29.95106
03/04/2018,Portland,1.16,75141.3,252079.64,16464.63,163839.54,84108.76,647.94,248596.24,592281.81,1,0,-122.676483,45.523064
03/04/2018,Plains,1.55,4937.37,18295.18,0,35751.36,15172.5,0,50923.86,74156.41,0,1,-100.58976,37.262032
03/04/2018,Las Vegas,1.66,1575.2,2190.42,0,7763.4,0,0,7763.4,11529.02,0,1,-115.172813,36.114647
03/04/2018,South Central,0.79,3596162.29,1104894.9,30623.35,2185246.31,416456.32,66333.57,2668036.2,7399716.74,1,0,,
03/04/2018,Columbus,1.48,531.55,1246.43,0,5689.68,149.86,0,5839.54,7617.52,0,1,-82.98333,39.983334
03/04/2018,Boise,1.22,44454.46,1835.89,10101.52,26585.16,8061.36,32.41,34678.93,91070.8,1,0,-116.215019,43.618881
03/04/2018,Albany,1.48,311.55,296.77,0,3239.65,3.33,0,3242.98,3851.3,0,1,-73.756233,42.65258
03/04/2018,Tampa,1.51,223.68,839.86,0,7327.76,1460.03,0,8787.79,9851.33,0,1,-82.452606,27.964157
03/04/2018,Orlando,1.13,331886.57,35297.07,1526.93,86462.68,78304.4,223.33,164990.41,533700.98,1,0,-81.379234,28.538336
03/04/2018,Jacksonville,1.92,176.31,1177.74,0,2442.22,2766.41,0,5208.63,6562.68,0,1,-81.655647,30.332184
03/04/2018,Hartford/Springfield,1.17,15615.69,347650.33,272.95,64366.72,3032.11,1157.78,68556.61,432095.58,1,0,-89.65002,39.79999
03/04/2018,Northern New England,1.54,24,760.55,0,13328.75,43.33,0,13372.08,14156.63,0,1,-71.382437,42.407211
03/04/2018,San Diego,1.65,1558.03,10118.36,0,12934.79,3.33,0,12938.12,24614.51,0,1,-117.161087,32.71536
03/04/2018,Portland,1.57,1772,6857.18,1.74,1752.33,24882.44,30.85,26665.62,35296.54,0,1,-122.676483,45.523064
03/04/2018,Denver,1.01,192776.45,258652.66,15526.86,137337.91,330166.56,0,467504.47,934460.44,1,0,-104.991531,39.742043
03/04/2018,Total U.S.,1.07,14439547.46,11289307.37,571747.72,10832907.44,3339214.96,268489.1,14440611.5,40741214.05,1,0,,
03/04/2018,Miami /Ft. Lauderdale,1.14,639495.68,77645.93,1780.45,112719.37,48965.19,781.67,162466.23,881388.29,1,0,-80.191788,25.761681
01/07/2018,Miami /Ft. Lauderdale,1.22,513398.84,68558.71,1946.21,75200.98,87798.42,0,162999.4,746903.16,1,0,-80.191788,25.761681
01/07/2018,Roanoke,1.48,258.7,1976.19,0,6089.92,568.63,0,6658.55,8893.44,0,1,-79.941429,37.270969
01/07/2018,San Diego,2.06,5150.82,9366.31,0,2229.69,0,0,2229.69,16746.82,0,1,-117.161087,32.71536
01/07/2018,Pittsburgh,1.38,1016.81,6.6,0,12855.03,0,0,12855.03,13878.44,0,1,-79.995888,40.440624
01/07/2018,Albany,1.54,43.51,412.17,0,4357.89,3.33,0,4361.22,4816.9,0,1,-73.756233,42.65258
01/07/2018,South Carolina,1.19,201490.47,64214.46,3089.49,104998.57,26809.64,2316.66,134124.87,402919.29,1,0,-81.163727,33.836082
01/07/2018,Cincinnati/Dayton,0.91,98045.53,37713.62,18889.29,130642.78,18046.8,254.9,148944.48,303592.92,1,0,-84.512016,39.103119
01/07/2018,Boise,1.77,42.6,949.08,0,552.06,1010.16,0,1562.22,2553.9,0,1,-116.215019,43.618881
01/07/2018,Philadelphia,1.69,1954.92,3857.27,0,22155.03,4.44,0,22159.47,27971.66,0,1,-75.165222,39.952583
01/07/2018,Roanoke,0.93,57981.46,48543.26,161.75,80678.76,16101.64,15.97,96796.37,203482.84,1,0,-79.941429,37.270969
01/07/2018,Pittsburgh,1.3,40579.4,24117.63,1241.27,36998.3,7993.17,0,44991.47,110929.77,1,0,-79.995888,40.440624
01/07/2018,Richmond/Norfolk,1.18,563.16,3382.94,112.1,19899.04,677.62,0,20576.66,24634.86,0,1,-77.4360481,37.5407246
01/07/2018,West,1.08,2061960.91,1706532.52,108441.55,1175889.89,1291212.75,14731.33,2481833.97,6358768.95,1,0,,
01/07/2018,St. Louis,1.34,93054.39,13758.41,541.05,53120.31,11395.78,0,64516.09,171869.94,1,0,-90.199402,38.627003
01/07/2018,South Central,0.9,3191091.1,1064902.97,24586.38,1373791.28,493580,780.46,1868151.74,6148732.19,1,0,,
01/07/2018,Columbus,0.84,112638.98,32262.19,4167.93,89971.36,17360.9,356.24,107688.5,256757.6,1,0,-82.98333,39.983334
01/07/2018,Northern New England,1.75,0,551.1,0,25633.88,3.33,0,25637.21,26188.31,0,1,-71.382437,42.407211
01/07/2018,Plains,1.17,1026303.18,570087.19,6096.19,384809.96,116197.07,38.13,501045.16,2103531.72,1,0,-100.58976,37.262032
01/07/2018,Phoenix/Tucson,1.76,3822.41,2695.1,0,10364.12,43.99,0,10408.11,16925.62,0,1,-112.074036,33.448376
01/07/2018,Portland,1.59,3740.22,6593.66,0,1579.33,15382.99,0,16962.32,27296.2,0,1,-122.676483,45.523064
01/07/2018,Plains,1.72,2216.22,18281.23,17.08,30082.97,11112.64,2.71,41198.32,61712.85,0,1,-100.58976,37.262032
01/07/2018,Dallas/Ft. Worth,0.92,587439.51,258369.66,5543.59,183640.29,104915.08,302.25,288857.62,1140210.38,1,0,-96.808891,32.779167
01/07/2018,Atlanta,1.53,405.37,4195.19,0,7883.61,3229.94,0,11113.55,15714.11,0,1,-84.387985,33.748997
01/07/2018,Richmond/Norfolk,1.03,96040.45,94172.95,1657.28,99730.22,8633.89,0,108364.11,300234.79,1,0,-77.4360481,37.5407246
01/07/2018,Orlando,1.56,79.68,649.38,0,6335.56,9.61,0,6345.17,7074.23,0,1,-81.379234,28.538336
01/07/2018,San Francisco,2.3,10165.34,8042.56,0,1943.34,0,0,1943.34,20151.24,0,1,-122.431297,37.773972
01/07/2018,West Tex/New Mexico,0.88,436282.38,178669.53,9467.11,99686.92,155870.58,290,255847.5,880266.52,1,0,-106.018066,34.307144
01/07/2018,Atlanta,0.98,364463.12,47869.41,1459.65,217644.43,78287.66,4191.53,300123.62,713915.8,1,0,-84.387985,33.748997
01/07/2018,Boise,1.3,45936.53,2658.28,7511.15,21784.14,7752.83,54.72,29591.69,85697.65,1,0,-116.215019,43.618881
01/07/2018,Baltimore/Washington,1.15,1315.95,9962.1,134.19,70863.8,6.67,0,70870.47,82282.71,0,1,-120.740135,47.751076
01/07/2018,Portland,1.22,107127.71,220686.01,14535.35,156850.43,67977.85,310.66,225138.94,567488.01,1,0,-122.676483,45.523064
01/07/2018,Seattle,1.26,1404.78,33170.68,11.77,2054.96,62104.14,18.9,64178,98765.23,0,1,-122.335167,47.608013
01/07/2018,Sacramento,2.18,2187.59,2577.71,0,1746.67,0,0,1746.67,6511.97,0,1,-121.478851,38.575764
01/07/2018,Baltimore/Washington,1.5,89883.07,466602.79,4167.07,189304.53,21356.32,0,210660.85,771313.78,1,0,-120.740135,47.751076
01/07/2018,Denver,1.01,184830.15,292349.16,14102.19,112396.9,360171.35,0,472568.25,963849.75,1,0,-104.991531,39.742043
01/07/2018,Raleigh/Greensboro,1.02,123.72,6416.92,209.38,41246.49,280.91,0,41527.4,48277.42,0,1,-78.644257,35.787743
01/07/2018,Los Angeles,1.04,1275098.12,354221.03,91230.73,940327.03,18317.46,46662.07,1005306.56,2725856.44,1,0,-118.243683,34.052235
01/07/2018,Las Vegas,1.05,78921.42,113033.07,7515.77,60836.42,85049.33,453.33,146339.08,345809.34,1,0,-115.172813,36.114647
01/07/2018,Louisville,1,29241.59,37772.39,170.77,32655.63,19115.6,2.82,51774.05,118958.8,1,0,-85.7584557,38.2526647
01/07/2018,Nashville,1.57,41.48,2384.27,0,3330.37,1944.84,0,5275.21,7700.96,0,1,-86.76796,36.174465
01/07/2018,Northeast,1.75,11605.47,35898.69,55.76,205469.1,11419.75,0,216888.85,264448.77,0,1,,
01/07/2018,Tampa,1.51,42.17,400.58,0,6921.12,6.66,0,6927.78,7370.53,0,1,-82.452606,27.964157
01/07/2018,Columbus,1.15,1639.81,1133.28,0,9106.36,710,0,9816.36,12589.45,0,1,-82.98333,39.983334
01/07/2018,Indianapolis,1.46,205.23,1460.83,0,5889.7,2314.33,0,8204.03,9885.05,0,1,-86.148003,39.791
01/07/2018,San Diego,1.18,192510.16,118483.12,19625.38,125040.09,6169.89,2892.22,134102.2,464720.86,1,0,-117.161087,32.71536
01/07/2018,New Orleans/Mobile,1.15,183343.94,30856.25,2514.49,64892.6,13346.17,987.78,79226.55,295941.23,1,0,-90.071533,29.95106
01/07/2018,Buffalo/Rochester,1.28,8645.3,92302.56,56.67,12248.04,48624.19,0,60872.23,161876.76,1,0,-78.878738,42.88023
01/07/2018,Jacksonville,1.43,43.23,531.48,0,2400.05,14.63,0,2414.68,2989.39,0,1,-81.655647,30.332184
01/07/2018,Houston,1.38,9238.55,61.24,0,20778.64,350,0,21128.64,30428.43,0,1,-95.358421,29.749907
